User_ID,Recency,Frequency,Monetary,Is_Churn,prediction
cd40736d,174,1,332.8,1,1.0
dc061c43,182,1,32.24,1,1.0
52516742,380,1,11.09,1,1.0
83ec11b2,110,1,119.08,1,1.0
a9291a98,248,1,205.21,1,1.0
b4391d08,76,1,332.06,1,1.0
e8db0cc2,208,1,147.1,1,1.0
96aad22f,296,1,244.9,1,1.0
551a42ec,246,1,166.22,1,1.0
7050349e,137,1,221.22,1,1.0
18ce10b0,191,1,123.68,1,1.0
7a50730b,303,1,227.48,1,1.0
f88ba5dc,304,1,396.49,1,1.0
c2897794,290,1,432.13,1,1.0
d97962d1,197,1,177.03,1,1.0
cf4ecbd8,400,1,381.42,1,1.0
dcefc553,174,1,453.41,1,1.0
310c7ad6,297,1,87.17,1,1.0
d49c1938,222,1,365.72,1,1.0
7a8559d8,345,1,360.82,1,1.0
849f6eb8,232,1,124.95,1,1.0
46b35e44,361,1,254.14,1,1.0
b1a586a8,256,1,373.84,1,1.0
5390cbdf,389,1,125.2,1,1.0
86b387f6,276,1,75.32,1,1.0
1d2c993f,130,1,295.6,1,1.0
fe2ddc82,372,1,144.94,1,1.0
5dee981a,273,1,143.31,1,1.0
a1279ac2,290,1,231.42,1,1.0
5bad336b,286,1,284.64,1,1.0
0ec44907,87,1,113.97,1,1.0
890e2821,261,1,21.25,1,1.0
f574b742,242,1,280.19,1,1.0
14033a78,168,1,44.39,1,1.0
4f4e3013,239,1,199.47,1,1.0
0f78333d,154,1,232.25,1,1.0
cab404e5,399,1,446.14,1,1.0
95f589a9,257,1,211.91,1,1.0
0021e458,383,1,123.51,1,1.0
63536a72,367,1,196.81,1,1.0
0f083239,384,1,97.31,1,1.0
fdbb057a,124,1,115.34,1,1.0
2213103b,77,1,375.81,1,1.0
edfc7dec,90,1,86.91,1,1.0
24adcd0d,375,1,31.09,1,1.0
9e576059,193,1,222.63,1,1.0
e45dfd34,287,1,73.67,1,1.0
494e205f,111,1,235.04,1,1.0
1584b5d6,332,1,16.36,1,1.0
2a770607,326,1,154.81,1,1.0
98e3cfed,372,1,55.7,1,1.0
e10e5ae0,270,1,340.48,1,1.0
d60f1a32,398,1,125.84,1,1.0
a73c44c3,302,1,232.41,1,1.0
b98d8283,273,1,11.86,1,1.0
88e9aac9,196,1,239.86,1,1.0
81b75cf4,76,1,303.16,1,1.0
942598dd,397,1,70.01,1,1.0
ae08fdb3,128,1,108.97,1,1.0
77809d5c,205,1,369.33,1,1.0
3b12089e,226,1,315.7,1,1.0
d2e8696a,134,1,183.22,1,1.0
2ff6e11d,311,1,117.54,1,1.0
09ea71de,98,1,69.37,1,1.0
cd442b59,183,1,198.63,1,1.0
38007c77,168,1,295.8,1,1.0
21e0291a,354,1,315.67,1,1.0
ef8a9fed,80,1,218.11,1,1.0
3c7fc849,133,1,22.9,1,1.0
d72ba85d,348,1,291.84,1,1.0
523cceca,276,1,327.61,1,1.0
89ff2ff1,275,1,471.43,1,1.0
5bf29639,195,1,214.92,1,1.0
5790d253,128,1,71.16,1,1.0
b1b67655,345,1,277.71,1,1.0
d71ca896,348,1,46.08,1,1.0
edf788be,85,1,28.29,1,1.0
f1345c3d,132,1,391.14,1,1.0
7cb6d3eb,115,1,208.84,1,1.0
da787021,391,1,195.58,1,1.0
744e3383,270,1,209.13,1,1.0
709f2edd,131,1,301.91,1,1.0
9807ab52,279,1,374.97,1,1.0
24f2c911,247,1,251.09,1,1.0
35f185be,183,1,301.37,1,1.0
f26ee426,171,1,448.15,1,1.0
d13e8e69,202,1,159.98,1,1.0
ce70660d,88,1,113.75,1,1.0
c4c69b17,91,1,288.22,1,1.0
f3ee36a5,366,1,271.39,1,1.0
a83c145c,131,1,195.84,1,1.0
5c2f954d,98,1,279.77,1,1.0
313b6efb,142,1,236.7,1,1.0
a5cda6c8,183,1,216.58,1,1.0
1c816115,87,1,50.52,1,1.0
d2cafe90,393,1,150.2,1,1.0
5b67f35f,254,1,281.07,1,1.0
77c9aa5b,283,1,319.64,1,1.0
7b339542,234,1,206.28,1,1.0
cf9beee8,81,1,98.79,1,1.0
4c8025bd,329,1,239.78,1,1.0
6b1202f1,383,1,236.3,1,1.0
68709475,313,1,144.96,1,1.0
b97ada3e,80,1,369.97,1,1.0
b247da3d,205,1,255.19,1,1.0
f43f409f,313,1,45.34,1,1.0
c427ea12,130,1,66.74,1,1.0
9cba4ba8,368,1,303.29,1,1.0
313c6da5,389,1,111.8,1,1.0
39065b8b,274,1,157.63,1,1.0
0304a5d8,179,1,196.91,1,1.0
ae1e6f3f,252,1,213.73,1,1.0
661c6fad,176,1,355.87,1,1.0
22d2eefa,330,1,157.17,1,1.0
5a02a69f,124,1,232.44,1,1.0
8.92E+100,314,1,98.61,1,1.0
bfd771e4,128,1,326.66,1,1.0
0ffb9389,133,1,55.71,1,1.0
b7529b08,196,1,89.81,1,1.0
8566ac6e,398,1,322.92,1,1.0
d5762773,237,1,39.08,1,1.0
63458493,341,1,51.34,1,1.0
ba004604,82,1,276.67,1,1.0
1ae291af,222,1,215.15,1,1.0
61780cc4,190,1,353.16,1,1.0
fdd0b0b7,327,1,11.06,1,1.0
0b44393a,361,1,187.12,1,1.0
9ec32d45,114,1,342.9,1,1.0
fe3cdb6b,246,1,370.12,1,1.0
762d13eb,310,1,361.04,1,1.0
d80cb54a,176,1,117.24,1,1.0
376f737f,104,1,90.81,1,1.0
ee300046,183,1,59.8,1,1.0
8a3d2683,142,1,33.15,1,1.0
4be691f6,136,1,106.65,1,1.0
b1466009,165,1,107.19,1,1.0
d0e8803c,250,1,50.12,1,1.0
19dbc60e,266,1,223.51,1,1.0
d0086a7f,263,1,343.23,1,1.0
957d92dd,350,1,146.19,1,1.0
fa1105cb,125,1,83.0,1,1.0
d2b333f0,205,1,307.27,1,1.0
5e4766ea,388,1,97.91,1,1.0
45b689eb,255,1,79.39,1,1.0
0f32a6f6,184,1,176.47,1,1.0
f9941dc2,86,1,238.56,1,1.0
17ec5173,342,1,243.7,1,1.0
0f8a805d,111,1,116.06,1,1.0
f720b9b7,309,1,121.94,1,1.0
de8c7e00,249,1,153.38,1,1.0
3ca822ba,397,1,176.4,1,1.0
eabb8e22,355,1,244.07,1,1.0
6c1cdb51,110,1,265.98,1,1.0
2db259c4,295,1,13.88,1,1.0
f3372a06,360,1,418.85,1,1.0
67373c9d,197,1,150.73,1,1.0
ddb4486a,98,1,358.24,1,1.0
c7022532,304,1,314.64,1,1.0
3e3ea054,235,1,450.56,1,1.0
0b18eb06,330,1,161.14,1,1.0
4c48c374,328,1,145.56,1,1.0
a9eaf38a,103,1,268.05,1,1.0
828a1016,170,1,112.81,1,1.0
0888b113,342,1,52.27,1,1.0
4578c08e,172,1,426.75,1,1.0
56c6e554,250,1,114.31,1,1.0
e077268b,392,1,133.85,1,1.0
f42d759a,296,1,165.26,1,1.0
1a2e9e50,344,1,185.91,1,1.0
81ce1f35,362,1,211.84,1,1.0
3a564d70,77,1,351.19,1,1.0
ebded5a7,328,1,221.04,1,1.0
50d575f9,359,1,54.98,1,1.0
f1ae0592,363,1,406.69,1,1.0
45ceb957,82,1,85.65,1,1.0
e724bac8,389,1,336.97,1,1.0
6.36E+10,252,1,434.47,1,1.0
9fe458f7,76,1,229.77,1,1.0
421a5df2,317,1,126.61,1,1.0
a5b943ac,168,1,302.86,1,1.0
b24bd3b7,349,1,106.73,1,1.0
55ade9bd,146,1,257.48,1,1.0
36848d01,395,1,29.12,1,1.0
b9168cc4,157,1,90.53,1,1.0
88f26a4e,330,1,137.71,1,1.0
2063936e,103,1,477.48,1,1.0
8ef41c4f,385,1,75.22,1,1.0
fbf3b6d9,149,1,42.08,1,1.0
07fd6558,289,1,76.12,1,1.0
d80ab524,272,1,94.91,1,1.0
c66e0a5f,111,1,394.82,1,1.0
d6a3d49e,101,1,90.33,1,1.0
55238433,144,1,183.81,1,1.0
a5973501,162,1,217.62,1,1.0
a0e96a4e,157,1,139.25,1,1.0
2ece1205,114,1,182.88,1,1.0
78bc03e4,391,1,25.32,1,1.0
1e362183,80,1,313.36,1,1.0
7b6ea10a,148,1,53.15,1,1.0
62a96dcf,343,1,143.47,1,1.0
9bef891d,290,1,292.37,1,1.0
bd34d0a3,400,1,284.93,1,1.0
171a2e71,81,1,294.6,1,1.0
ade66e84,284,1,217.73,1,1.0
7bad321f,148,1,71.34,1,1.0
186f1145,333,1,311.41,1,1.0
22b16d50,101,1,124.03,1,1.0
89bb6db8,257,1,154.99,1,1.0
8c990553,116,1,169.77,1,1.0
2fdaa4b7,135,1,180.9,1,1.0
c6e9c8a6,168,1,196.91,1,1.0
abd487a4,372,1,30.66,1,1.0
ac202a1f,107,1,31.07,1,1.0
86ee4f1e,215,1,359.32,1,1.0
3fb7980a,97,1,300.25,1,1.0
b9693289,334,1,312.24,1,1.0
97d651f2,129,1,14.37,1,1.0
3cd036f6,186,1,175.64,1,1.0
b77f7694,398,1,148.8,1,1.0
61dabebb,273,1,211.77,1,1.0
ef040b5e,321,1,281.27,1,1.0
dfb9395f,159,1,220.26,1,1.0
79a7f671,131,1,141.33,1,1.0
b08c75b4,154,1,45.99,1,1.0
dcfc3adc,266,1,46.52,1,1.0
24af6c3e,115,1,32.29,1,1.0
2efb6b7f,251,1,315.45,1,1.0
8c2e9d07,94,1,191.44,1,1.0
60b3a0d1,100,1,197.76,1,1.0
fc5078d2,180,1,67.44,1,1.0
26525a44,374,1,169.49,1,1.0
104bedf9,146,1,141.4,1,1.0
fdc30694,139,1,425.85,1,1.0
af40803c,366,1,297.87,1,1.0
0aa5caf4,294,1,46.11,1,1.0
5d42a5ff,401,1,162.22,1,1.0
f9383d86,81,1,245.57,1,1.0
076f21ca,396,1,42.85,1,1.0
e8b9a378,292,1,12.58,1,1.0
7cfa271c,314,1,42.79,1,1.0
8cef3e84,104,1,80.81,1,1.0
e37ad791,363,1,253.52,1,1.0
9c92e75f,110,1,125.1,1,1.0
ee84c4d8,266,1,7.33,1,1.0
03eadaf0,114,1,225.98,1,1.0
7be14799,354,1,82.01,1,1.0
5430451c,113,1,269.27,1,1.0
b0de127f,292,1,71.94,1,1.0
b3801e1b,168,1,172.27,1,1.0
bae0de07,149,1,65.58,1,1.0
7b93fe5f,209,1,284.81,1,1.0
cf1e2208,376,1,185.11,1,1.0
be689e12,299,1,44.67,1,1.0
d41c2ce4,212,1,189.63,1,1.0
41622516,371,1,281.07,1,1.0
d6b94141,241,1,147.71,1,1.0
32d535ae,295,1,347.69,1,1.0
4e432e36,188,1,310.25,1,1.0
e4aa32a0,299,1,245.53,1,1.0
a9fa4694,379,1,239.25,1,1.0
784fd769,210,1,347.3,1,1.0
376509b0,139,1,331.16,1,1.0
559fa173,315,1,199.42,1,1.0
d0032e78,380,1,206.99,1,1.0
b4731c18,114,1,198.18,1,1.0
eb01d335,390,1,104.62,1,1.0
9bc061b4,175,1,114.35,1,1.0
ee01470d,291,1,334.13,1,1.0
8837d8da,158,1,239.16,1,1.0
f41adbe9,102,1,168.44,1,1.0
9a4f1e61,230,1,156.37,1,1.0
ce065ab2,268,1,130.9,1,1.0
3175823b,388,1,128.37,1,1.0
29d6e060,375,1,15.65,1,1.0
6f4d3f42,79,1,290.73,1,1.0
4082e1e2,159,1,37.61,1,1.0
77df82ca,143,1,243.94,1,1.0
46b8e9cc,201,1,342.65,1,1.0
27016f42,145,1,232.25,1,1.0
b6d93334,328,1,152.26,1,1.0
0b3c2c9f,239,1,173.95,1,1.0
f9b0b9bf,256,1,188.88,1,1.0
72033276,165,1,66.67,1,1.0
8f46fab4,300,1,152.38,1,1.0
a458dc49,141,1,208.71,1,1.0
8487fbc7,286,1,145.2,1,1.0
d6e39245,227,1,223.25,1,1.0
7cbe212a,267,1,186.56,1,1.0
b38271c7,213,1,40.27,1,1.0
21946755,136,1,286.63,1,1.0
2d841a95,114,1,324.33,1,1.0
80238ffc,369,1,334.26,1,1.0
7e34298b,113,1,211.38,1,1.0
3be3ec37,199,1,279.05,1,1.0
976b6ed4,216,1,296.88,1,1.0
d040767a,293,1,200.66,1,1.0
e73ad07c,297,1,165.04,1,1.0
de4cdcdd,322,1,20.39,1,1.0
d4336610,77,1,316.13,1,1.0
5767f51e,320,1,444.98,1,1.0
9328a910,138,1,362.33,1,1.0
7fb26e2e,159,1,24.02,1,1.0
363fe23b,122,1,305.27,1,1.0
e1b8ee3b,289,1,292.35,1,1.0
188c6595,84,1,22.6,1,1.0
72996eda,380,1,217.25,1,1.0
85b74171,137,1,197.41,1,1.0
c9e3855e,174,1,102.34,1,1.0
da638daf,397,1,25.69,1,1.0
efe70bb7,395,1,132.7,1,1.0
a6021b76,278,1,180.86,1,1.0
bc3c0bbe,132,1,198.26,1,1.0
16b4c497,300,1,112.59,1,1.0
6f7f0073,260,1,59.74,1,1.0
ad562a2f,190,1,16.52,1,1.0
c5226913,288,1,20.34,1,1.0
3575e317,256,1,140.26,1,1.0
0b010741,147,1,39.86,1,1.0
a95a20a0,131,1,35.76,1,1.0
7019cdea,211,1,228.7,1,1.0
dd7cd6f2,185,1,186.29,1,1.0
de7e833d,163,1,468.14,1,1.0
5f6aef16,102,1,183.45,1,1.0
4ceafc78,301,1,318.51,1,1.0
8c2d1a9b,304,1,51.82,1,1.0
075fc126,130,1,93.94,1,1.0
3598a6ef,283,1,111.96,1,1.0
af4a1e47,231,1,166.07,1,1.0
f027621a,196,1,125.7,1,1.0
72baa45f,104,1,236.59,1,1.0
4f56d40d,264,1,181.69,1,1.0
24315376,164,1,188.78,1,1.0
b4eb8cc7,238,1,272.15,1,1.0
96bf93b2,154,1,340.71,1,1.0
e8e7e07b,367,1,205.8,1,1.0
57435261,93,1,202.88,1,1.0
89368ede,374,1,52.04,1,1.0
0bae38c2,165,1,135.6,1,1.0
54496df2,175,1,155.19,1,1.0
bb2f1a1e,294,1,271.97,1,1.0
b1cbe03e,165,1,80.2,1,1.0
bd91326f,194,1,372.75,1,1.0
7ab838a2,306,1,263.05,1,1.0
48cd8d57,379,1,44.96,1,1.0
1fb7f40c,298,1,188.6,1,1.0
33be8310,237,1,299.66,1,1.0
85d8fdfd,103,1,378.97,1,1.0
e8f282f4,196,1,113.22,1,1.0
02dde509,251,1,22.95,1,1.0
ef989073,367,1,89.29,1,1.0
bbcfa0fc,229,1,318.52,1,1.0
d0787b1a,365,1,463.79,1,1.0
0418a2c1,311,1,98.36,1,1.0
8.59E+11,115,1,73.6,1,1.0
1d0d42ed,396,1,409.44,1,1.0
4d00dadf,262,1,281.71,1,1.0
666b1b8b,312,1,303.93,1,1.0
d1d182ee,158,1,29.79,1,1.0
f676f386,380,1,324.65,1,1.0
f2a41f18,185,1,195.34,1,1.0
cc7c3a16,219,1,182.36,1,1.0
10c04728,367,1,146.96,1,1.0
e2130e66,348,1,392.76,1,1.0
1a7c338d,284,1,10.05,1,1.0
91932784,198,1,99.06,1,1.0
fafe9fea,264,1,334.38,1,1.0
d23c9a23,370,1,316.59,1,1.0
f7d947da,201,1,13.92,1,1.0
323b46c6,241,1,323.2,1,1.0
097e0691,302,1,48.26,1,1.0
3efbfc39,147,1,308.52,1,1.0
d51c7bc1,121,1,128.28,1,1.0
97d33649,350,1,163.51,1,1.0
771ce878,389,1,236.96,1,1.0
7c959ad5,290,1,145.47,1,1.0
87c33171,168,1,85.48,1,1.0
a65c3d6a,319,1,32.32,1,1.0
53ac6649,235,1,36.46,1,1.0
70e58e3b,106,1,334.09,1,1.0
b78454f6,105,1,200.62,1,1.0
67bc2d14,312,1,305.81,1,1.0
a71b8ee0,293,1,98.44,1,1.0
def9391b,322,1,337.58,1,1.0
f3498014,176,1,153.8,1,1.0
b7ce73a5,135,1,75.85,1,1.0
afbdd29f,215,1,160.96,1,1.0
a374a7c5,342,1,230.09,1,1.0
8.84E+10,154,1,184.11,1,1.0
493c00b1,302,1,344.68,1,1.0
87c73bfd,332,1,157.79,1,1.0
7538d8e4,200,1,16.9,1,1.0
6d15082c,181,1,378.69,1,1.0
08602a9c,168,1,84.0,1,1.0
b7dc85d0,307,1,199.28,1,1.0
9622a93e,114,1,97.22,1,1.0
97f18950,158,1,351.87,1,1.0
87f21131,260,1,112.26,1,1.0
aca0dcaf,231,1,287.77,1,1.0
9798d65d,384,1,38.72,1,1.0
1c98d9cb,149,1,241.98,1,1.0
92a11c79,260,1,25.32,1,1.0
abb37032,138,1,296.8,1,1.0
158df4de,125,1,188.09,1,1.0
4c258f55,207,1,155.99,1,1.0
9046c46f,309,1,281.8,1,1.0
ca73e3ea,374,1,294.4,1,1.0
5a5e5be2,351,1,316.62,1,1.0
6885f20e,126,1,81.79,1,1.0
7152cc07,285,1,443.99,1,1.0
08d32336,325,1,39.31,1,1.0
6142fb57,317,1,196.12,1,1.0
ce14a2e7,367,1,122.34,1,1.0
b0d2c85d,163,1,185.11,1,1.0
8e5d22f7,124,1,268.86,1,1.0
c38f4fcf,101,1,175.25,1,1.0
276c64b5,264,1,28.77,1,1.0
27974553,295,1,299.89,1,1.0
17ea7752,307,1,13.42,1,1.0
e0a14854,270,1,172.89,1,1.0
4bd29822,269,1,251.66,1,1.0
e6659f20,159,1,295.48,1,1.0
00d8ac27,79,1,47.54,1,1.0
59dce1d0,163,1,115.13,1,1.0
799f099f,386,1,107.72,1,1.0
81c869a4,88,1,421.38,1,1.0
8f7a0b5d,112,1,142.13,1,1.0
2cc7ae37,126,1,228.76,1,1.0
a55c61e9,295,1,299.86,1,1.0
560370a9,388,1,199.91,1,1.0
6db9b785,174,1,53.1,1,1.0
b11b4773,341,1,98.1,1,1.0
47154b02,175,1,77.91,1,1.0
ae5bc048,284,1,153.44,1,1.0
31efc044,135,1,52.29,1,1.0
b298d2f9,126,1,242.32,1,1.0
9643cc38,217,1,232.82,1,1.0
29603095,322,1,87.81,1,1.0
82f860f7,181,1,248.7,1,1.0
fe747fa8,118,1,66.16,1,1.0
d6e84fa8,334,1,21.56,1,1.0
fdb2b385,85,1,32.89,1,1.0
c9aee337,97,1,188.69,1,1.0
380397f3,331,1,347.06,1,1.0
2b33b2b6,283,1,309.34,1,1.0
7ea8278d,332,1,96.33,1,1.0
c018f6d8,253,1,261.7,1,1.0
36f7dbc7,394,1,35.55,1,1.0
9044045e,397,1,159.01,1,1.0
4619caa9,361,1,164.88,1,1.0
bf139e58,243,1,41.89,1,1.0
1dc9d0b0,376,1,457.68,1,1.0
26a29655,311,1,128.35,1,1.0
d0415285,174,1,85.09,1,1.0
ae262d85,239,1,39.71,1,1.0
021b5be9,238,1,361.04,1,1.0
bb351881,392,1,49.1,1,1.0
1ec05b76,99,1,196.42,1,1.0
8d3641c7,108,1,70.83,1,1.0
9d75a469,276,1,17.84,1,1.0
dd08c8a2,341,1,307.51,1,1.0
aaab97bb,261,1,323.74,1,1.0
e953a168,187,1,106.33,1,1.0
45e86006,116,1,287.98,1,1.0
841dfed4,177,1,317.18,1,1.0
c094a6b0,291,1,36.19,1,1.0
4.60E+103,228,1,306.17,1,1.0
108549a1,357,1,417.89,1,1.0
7d3d5bce,224,1,125.28,1,1.0
6b4ec06c,295,1,124.56,1,1.0
a1573efd,136,1,147.52,1,1.0
3adf00f3,187,1,343.64,1,1.0
ad1e2bd6,342,1,146.92,1,1.0
45ea58e2,180,1,222.18,1,1.0
bcb50e14,338,1,238.61,1,1.0
6369a7c3,311,1,73.11,1,1.0
ae1b0a5d,322,1,84.95,1,1.0
6bfea417,344,1,138.81,1,1.0
32196cbd,155,1,435.68,1,1.0
cb22dc9d,76,1,403.2,1,1.0
ed69d7a0,268,1,133.0,1,1.0
a129dd13,304,1,58.3,1,1.0
93a62d8a,353,1,197.01,1,1.0
080f21f4,273,1,83.3,1,1.0
c904130b,394,1,272.78,1,1.0
42121dbe,104,1,479.31,1,1.0
27299b68,262,1,181.96,1,1.0
604ceef7,209,1,388.27,1,1.0
6b92aea5,109,1,275.34,1,1.0
2fb9f48b,197,1,302.08,1,1.0
52b9a923,258,1,210.4,1,1.0
5b662387,91,1,180.13,1,1.0
1672d24e,91,1,379.89,1,1.0
3aec426f,80,1,52.25,1,1.0
eb1911f4,387,1,120.88,1,1.0
222d2020,297,1,243.77,1,1.0
b7936ac3,330,1,177.24,1,1.0
883b954f,291,1,300.06,1,1.0
ed543573,125,1,248.26,1,1.0
60560203,279,1,307.37,1,1.0
e44a3f1b,311,1,85.54,1,1.0
1.10E+244,303,1,109.24,1,1.0
52186fe6,270,1,147.26,1,1.0
b1e0160e,211,1,180.62,1,1.0
af1453cd,352,1,430.52,1,1.0
1f28730f,294,1,117.79,1,1.0
09c475c9,318,1,196.97,1,1.0
d646700c,107,1,484.56,1,1.0
c112eed4,209,1,18.83,1,1.0
92e87211,243,1,345.22,1,1.0
101938a5,109,1,112.28,1,1.0
060cf692,321,1,45.47,1,1.0
aa91713c,137,1,76.09,1,1.0
94ac8476,126,1,233.67,1,1.0
eeac60e5,101,1,193.8,1,1.0
9b48b7a6,357,1,195.85,1,1.0
02fb8772,232,1,29.3,1,1.0
725b0c84,337,1,360.98,1,1.0
1332dbc8,392,1,106.14,1,1.0
79e6668b,393,1,430.76,1,1.0
1e2104bf,131,1,33.48,1,1.0
2a015472,297,1,8.12,1,1.0
53c0836e,271,1,89.32,1,1.0
cf41f109,92,1,39.76,1,1.0
6773f774,286,1,73.91,1,1.0
d1ee12da,184,1,118.27,1,1.0
d9d623b5,246,1,302.59,1,1.0
b688c922,161,1,471.03,1,1.0
ffda47ed,307,1,150.34,1,1.0
d05887e3,134,1,300.06,1,1.0
d8e5dd07,310,1,66.86,1,1.0
6707ca3f,238,1,50.65,1,1.0
913acac1,227,1,448.53,1,1.0
fdc23ea4,393,1,92.09,1,1.0
f1d4d1d3,96,1,416.1,1,1.0
f54726e0,348,1,278.28,1,1.0
6a2e43c7,357,1,246.48,1,1.0
be4d0858,380,1,215.56,1,1.0
e2a4a7db,152,1,296.95,1,1.0
29aa9b2f,353,1,325.67,1,1.0
e5ce3b3c,380,1,374.35,1,1.0
3908e634,329,1,340.56,1,1.0
f1fd4710,263,1,205.03,1,1.0
551167cb,397,1,353.08,1,1.0
46b58d00,85,1,94.67,1,1.0
67cc6644,263,1,269.42,1,1.0
0d9f9cc3,228,1,107.72,1,1.0
a03eaa0c,275,1,385.3,1,1.0
0410a28c,284,1,32.07,1,1.0
eb72f968,197,1,52.18,1,1.0
8b660196,295,1,315.94,1,1.0
20556324,298,1,93.41,1,1.0
a6f6238c,125,1,395.63,1,1.0
9.34E+83,202,1,325.78,1,1.0
892659a7,366,1,234.84,1,1.0
2.14E+173,370,1,435.96,1,1.0
0102cb1f,108,1,189.62,1,1.0
eb5366bb,373,1,264.55,1,1.0
859f5163,388,1,175.99,1,1.0
04c82cbe,295,1,436.53,1,1.0
8b962cd8,152,1,153.82,1,1.0
cea988f2,86,1,258.99,1,1.0
fbfdfbb1,290,1,342.58,1,1.0
79aff6cb,333,1,295.59,1,1.0
83732a37,166,1,182.04,1,1.0
ae15cd88,129,1,219.91,1,1.0
c1edff29,109,1,250.46,1,1.0
06539e8b,110,1,393.25,1,1.0
129e1ecd,258,1,148.84,1,1.0
8dc4583b,379,1,226.69,1,1.0
a97b9cc2,187,1,314.32,1,1.0
9d8bead6,80,1,473.42,1,1.0
f65fa62f,347,1,186.79,1,1.0
82732895,319,1,371.05,1,1.0
ba80beba,391,1,399.53,1,1.0
b9d3f539,376,1,255.0,1,1.0
5c010a41,136,1,134.97,1,1.0
3a07a85f,296,1,265.38,1,1.0
e9ad7995,368,1,124.0,1,1.0
f92a5812,202,1,304.09,1,1.0
8f30f97d,263,1,414.8,1,1.0
c4eb27aa,251,1,409.6,1,1.0
5f605f60,150,1,343.38,1,1.0
2e20a6a6,253,1,161.14,1,1.0
447148db,207,1,294.74,1,1.0
28223fc3,87,1,160.34,1,1.0
4c8e1f57,304,1,313.78,1,1.0
f519fe50,260,1,48.63,1,1.0
f3bd0c9c,128,1,54.61,1,1.0
858696b6,90,1,318.95,1,1.0
5679d9a7,279,1,146.38,1,1.0
56c5b09e,357,1,89.73,1,1.0
7d08e51f,85,1,200.51,1,1.0
cd986aff,175,1,283.97,1,1.0
e5df4881,210,1,35.93,1,1.0
092a5a44,205,1,168.56,1,1.0
c33035c7,284,1,178.97,1,1.0
6ce1b4c8,143,1,142.27,1,1.0
409bdf76,326,1,43.25,1,1.0
1b863eb3,230,1,107.44,1,1.0
35190f96,165,1,67.4,1,1.0
bc1fe366,103,1,247.26,1,1.0
598efd02,272,1,201.37,1,1.0
b267883f,256,1,237.63,1,1.0
1ec3ff2a,116,1,280.16,1,1.0
e6ee5109,166,1,96.42,1,1.0
128c7985,335,1,105.46,1,1.0
7a1822f3,132,1,310.59,1,1.0
d20005d8,178,1,66.93,1,1.0
3b71545e,110,1,14.12,1,1.0
6ab927cc,77,1,158.85,1,1.0
e3f9922a,249,1,193.0,1,1.0
6f0b1b90,221,1,422.63,1,1.0
804674ae,353,1,331.66,1,1.0
a3636616,275,1,428.77,1,1.0
dfb1c808,133,1,66.82,1,1.0
c87cdd9d,325,1,55.35,1,1.0
a1fef607,97,1,210.79,1,1.0
1e9fc577,242,1,138.04,1,1.0
1b011b03,139,1,125.2,1,1.0
188cb370,296,1,221.56,1,1.0
c6a2892f,248,1,21.39,1,1.0
ec4f4397,273,1,190.96,1,1.0
ecbb43d3,135,1,332.42,1,1.0
c19814f1,219,1,337.95,1,1.0
f1c5f192,96,1,56.86,1,1.0
c4486290,154,1,232.69,1,1.0
df026444,107,1,103.42,1,1.0
771a9563,229,1,256.51,1,1.0
0e09bb42,189,1,79.29,1,1.0
aab9ddbb,239,1,129.07,1,1.0
7a8fb819,138,1,274.68,1,1.0
fa0755c1,333,1,167.34,1,1.0
87347c2e,271,1,31.32,1,1.0
6f22d0f4,179,1,338.11,1,1.0
aa273462,307,1,139.26,1,1.0
caeb735f,191,1,103.8,1,1.0
91537fcc,199,1,185.48,1,1.0
054dbda0,129,1,213.91,1,1.0
ff264d6a,360,1,376.82,1,1.0
8297a01f,222,1,226.61,1,1.0
511a8887,286,1,402.83,1,1.0
1f9e6a6c,117,1,201.05,1,1.0
c2a32605,165,1,412.94,1,1.0
f8c40b69,315,1,183.66,1,1.0
9082595,350,1,470.7,1,1.0
02548f78,238,1,239.36,1,1.0
2a815054,156,1,78.14,1,1.0
f2e7bcc0,143,1,404.77,1,1.0
e9fde811,307,1,217.8,1,1.0
03ec5d73,157,1,94.93,1,1.0
51dc4386,134,1,220.25,1,1.0
0593db79,213,1,368.63,1,1.0
c8e51376,273,1,116.03,1,1.0
a495b1c7,180,1,154.89,1,1.0
e70186b8,261,1,20.01,1,1.0
1b0d38af,123,1,180.12,1,1.0
caba820c,91,1,5.89,1,1.0
ad920469,97,1,384.55,1,1.0
eb93c677,229,1,171.82,1,1.0
6365cc96,219,1,18.7,1,1.0
064a90e8,160,1,361.39,1,1.0
36056157,162,1,454.85,1,1.0
27a4d0b6,216,1,93.17,1,1.0
0bd68fc8,383,1,440.36,1,1.0
50793953,303,1,115.81,1,1.0
a23cc45d,182,1,325.52,1,1.0
d5daed7a,178,1,479.19,1,1.0
11d1ef2a,253,1,140.4,1,1.0
83bef224,321,1,81.0,1,1.0
9cb99a90,182,1,191.54,1,1.0
219cee6a,159,1,268.69,1,1.0
efb78e51,352,1,23.66,1,1.0
65cfd186,220,1,85.65,1,1.0
e71a6cd8,209,1,350.87,1,1.0
3ab536f9,335,1,360.33,1,1.0
706acfe1,333,1,438.55,1,1.0
70c9df00,207,1,311.15,1,1.0
d3c564b9,341,1,168.21,1,1.0
bbb92935,361,1,133.6,1,1.0
2a1d2b27,216,1,394.83,1,1.0
e54b0416,154,1,340.79,1,1.0
7fc7c936,392,1,306.94,1,1.0
d6f46477,77,1,361.62,1,1.0
